timestamp_ms,dev_id,rms_x,rms_y,rms_z,overall_rms,peak_freq,peak_amp,temperature_c,humidity_rh,label
2026501,1,0.35524,0.942415,1.399967,1.724603,0.78,0.105398,25.09,45.64,unknown
2027746,1,0.182028,0.95148,1.402878,1.704853,0.78,0.040531,25.53,44.98,unknown
2028991,1,0.139699,0.954347,1.403652,1.703097,25.0,0.010888,25.83,46.26,unknown
2030232,1,0.180738,0.952528,1.404415,1.706564,0.78,0.039905,25.92,45.72,unknown
2031481,1,0.178,0.952673,1.404303,1.706266,0.78,0.040249,26.02,46.68,unknown
2032711,1,0.352341,0.941396,1.403641,1.726437,0.78,0.106029,26.51,48.18,unknown
2033966,1,0.180562,0.952605,1.40452,1.706676,0.78,0.04049,26.82,49.76,unknown
2035201,1,0.140131,0.953445,1.405279,1.703968,23.44,0.003282,27.06,50.24,unknown
2036451,1,0.180977,0.953777,1.404423,1.707294,0.78,0.040785,27.53,50.5,unknown
2037691,1,0.180094,0.953043,1.404212,1.706617,0.78,0.040081,27.8,49.84,unknown
2038931,1,0.279767,0.951355,1.403129,1.718175,0.78,0.079834,27.97,50.19,unknown
2040181,1,0.17979,0.95403,1.404601,1.707457,0.78,0.040099,28.04,49.21,unknown
2041423,1,0.178734,0.952237,1.404811,1.706517,0.78,0.039196,28.27,50.79,unknown
2042662,1,0.180167,0.952177,1.405709,1.707374,0.78,0.040065,28.87,50.2,unknown
2043911,1,0.1792,0.953311,1.403514,1.706099,0.78,0.041219,28.94,51.28,unknown
2045141,1,0.354834,0.94342,1.401927,1.726659,0.78,0.104645,28.94,52.86,unknown
2046391,1,0.177501,0.953176,1.403694,1.705992,0.78,0.039256,29.26,52.07,unknown
2047631,1,0.176983,0.952239,1.407782,1.708783,0.78,0.040215,30.05,52.98,unknown
2048871,1,0.178214,0.953056,1.404302,1.706501,0.78,0.040859,30.39,52.27,unknown
2050121,1,0.176546,0.953915,1.403371,1.706041,0.78,0.039768,30.66,52.5,unknown
2051361,1,0.177419,0.953464,1.402999,1.705575,0.78,0.039885,30.85,53.64,unknown
2052611,1,0.178465,0.953134,1.404208,1.706494,0.78,0.040964,31.26,54.11,unknown
2053841,1,0.353126,0.942322,1.398813,1.723179,0.78,0.103814,31.54,54.53,unknown
2055091,1,0.178443,0.955016,1.397334,1.701894,0.78,0.040407,31.66,54.79,unknown
2056331,1,0.178904,0.956135,1.398954,1.703901,0.78,0.040983,31.79,56.17,unknown
2057576,1,0.178968,0.955143,1.401149,1.705154,0.78,0.041177,32.21,56.61,unknown
2058821,1,0.133381,0.95642,1.401579,1.702045,15.62,0.004016,32.97,57.43,unknown
2060063,1,0.174521,0.953707,1.399507,1.702538,0.78,0.038855,33.29,56.53,unknown
2061311,1,0.177527,0.952431,1.402542,1.704633,0.78,0.04037,33.2,57.6,unknown
2062551,1,0.279312,0.952448,1.402204,1.717951,0.78,0.080837,33.55,58.15,unknown
2063791,1,0.180354,0.953943,1.40384,1.706841,0.78,0.039103,34.25,59.44,unknown
2065031,1,0.356745,0.951167,1.402566,1.731816,0.78,0.105278,34.27,60.47,unknown
2066281,1,0.179016,0.953056,1.402039,1.704723,0.78,0.03897,34.72,61.59,unknown
2067521,1,0.35553,0.940168,1.401672,1.72482,0.78,0.105921,34.83,60.62,unknown
2068761,1,0.180289,0.953297,1.402014,1.704971,0.78,0.039905,35.06,61.88,unknown
2070001,1,0.176816,0.952478,1.402407,1.704473,0.78,0.040238,34.72,61.15,unknown
2071251,1,0.179748,0.953706,1.400857,1.704192,0.78,0.039652,34.46,61.45,unknown
2072491,1,0.179183,0.952154,1.401733,1.703985,0.78,0.039835,34.38,61.47,unknown
2073731,1,0.276258,0.953614,1.399122,1.715588,0.78,0.079205,33.92,61.61,unknown
2074981,1,0.180253,0.955971,1.398378,1.703477,0.78,0.041432,33.25,60.34,unknown
2076221,1,0.176485,0.959053,1.389068,1.697186,0.78,0.038696,32.98,61.52,unknown
2077462,1,0.176812,0.957263,1.395366,1.701371,0.78,0.04224,32.88,62.52,unknown
2078711,1,0.177348,0.954495,1.400476,1.704068,0.78,0.039421,32.47,63.73,unknown
2079951,1,0.177946,0.954071,1.403129,1.706075,0.78,0.040688,31.72,65.34,unknown
2081191,1,0.177116,0.954767,1.40241,1.705786,0.78,0.039913,31.53,64.4,unknown
2082441,1,0.177344,0.956386,1.398555,1.70355,0.78,0.039759,31.28,63.48,unknown
2083681,1,0.177818,0.953039,1.39762,1.700954,0.78,0.040163,30.73,62.84,unknown
2084921,1,0.355882,0.944964,1.395617,1.722602,0.78,0.10693,30.1,63.52,unknown
2086161,1,0.17606,0.955691,1.392275,1.697873,0.78,0.039101,29.73,64.55,unknown
2087411,1,0.177748,0.956214,1.39894,1.703813,0.78,0.042126,29.45,63.86,unknown
2088651,1,0.178056,0.952951,1.400904,1.70363,0.78,0.04047,29.32,64.0,unknown
2089891,1,0.173584,0.955954,1.399931,1.704051,0.78,0.038605,28.5,63.53,unknown
2091141,1,0.178135,0.954851,1.39993,1.703902,0.78,0.041723,28.1,62.55,unknown
2092381,1,0.179336,0.953225,1.400764,1.703803,0.78,0.039771,27.68,63.91,unknown
2093621,1,0.278741,0.955773,1.391635,1.711096,0.78,0.079241,27.35,65.11,unknown
2094872,1,0.177004,0.955813,1.399675,1.704114,0.78,0.039769,27.32,64.31,unknown
2096102,1,0.352958,0.942544,1.399469,1.7238,0.78,0.103534,26.59,65.61,unknown
2097342,1,0.351517,0.944472,1.398268,1.723585,0.78,0.103698,26.44,64.72,unknown
2098581,1,0.353023,0.94408,1.393885,1.720124,0.78,0.106863,26.07,65.15,unknown
2099831,1,0.178085,0.957397,1.394323,1.700724,0.78,0.0402,25.6,66.43,unknown
2101071,1,0.177613,0.958596,1.389555,1.697443,0.78,0.03838,25.61,66.78,unknown
2102311,1,0.174138,0.959625,1.389286,1.697445,0.78,0.039726,25.53,67.94,unknown
2103561,1,0.177228,0.957388,1.389714,1.696853,0.78,0.040035,25.0,69.23,unknown
2104801,1,0.176207,0.956262,1.395869,1.701158,0.78,0.041678,24.5,69.27,unknown
2106041,1,0.17441,0.957344,1.396492,1.702094,0.78,0.040161,23.76,69.71,unknown
2107291,1,0.172873,0.956263,1.398284,1.702798,0.78,0.040003,23.59,70.06,unknown
2108531,1,0.175654,0.955538,1.395174,1.700124,0.78,0.038905,23.2,69.23,unknown
2109771,1,0.176274,0.955702,1.399356,1.703713,0.78,0.041023,23.05,70.35,unknown
2111021,1,0.176319,0.953406,1.399553,1.702593,0.78,0.03913,22.5,70.63,unknown
2112261,1,0.353094,0.943168,1.396585,1.721829,0.78,0.104224,21.84,71.17,unknown
2113500,1,0.177254,0.956056,1.396856,1.701961,0.78,0.039518,21.33,71.17,unknown
2114742,1,0.353421,0.945288,1.393495,1.720553,0.78,0.105298,21.02,70.24,unknown
2115982,1,0.356051,0.95324,1.396565,1.727957,0.78,0.106295,20.73,70.35,unknown
2117221,1,0.354931,0.942821,1.400674,1.725334,0.78,0.107238,20.07,72.58,unknown
2118461,1,0.17578,0.955487,1.404884,1.708087,0.78,0.040054,20.45,73.12,unknown
2119711,1,0.177696,0.954847,1.405168,1.708161,0.78,0.040357,20.75,73.48,unknown
2120951,1,0.177023,0.952672,1.404331,1.706186,0.78,0.040264,21.22,73.04,unknown
2122191,1,0.179584,0.953984,1.404056,1.706961,0.78,0.040928,21.55,74.88,unknown
2123441,1,0.17786,0.953162,1.40337,1.705756,0.78,0.038877,21.9,74.37,unknown
2124681,1,0.178333,0.95436,1.400939,1.704476,0.78,0.040077,22.19,74.9,unknown
2125921,1,0.357056,0.954098,1.3988,1.730444,0.78,0.1073,22.44,74.3,unknown
2127171,1,0.179047,0.954888,1.401509,1.705317,0.78,0.042754,22.56,74.18,unknown
2128411,1,0.177231,0.956471,1.402305,1.706667,0.78,0.037436,22.69,75.38,unknown
2129651,1,0.177328,0.955581,1.404129,1.707679,0.78,0.041725,22.85,74.71,unknown
2130901,1,0.176479,0.954177,1.402417,1.705397,0.78,0.038464,22.85,76.01,unknown
2132142,1,0.280008,0.950571,1.404546,1.718939,0.78,0.079937,23.31,77.18,unknown
2133384,1,0.176599,0.953901,1.404537,1.706999,0.78,0.039073,23.95,75.66,unknown
2134621,1,0.354732,0.941582,1.402754,1.726308,0.78,0.106837,24.3,76.05,unknown
2135862,1,0.177132,0.954563,1.40217,1.705478,0.78,0.03959,24.6,75.23,unknown
2137101,1,0.353518,0.941919,1.401615,1.725316,0.78,0.106453,24.73,76.41,unknown
2138348,1,0.17937,0.955314,1.402117,1.706089,0.78,0.041915,25.28,76.2,unknown
2139591,1,0.138994,0.955768,1.402906,1.70322,7.81,0.00549,25.2,77.43,unknown
2140831,1,0.175914,0.952713,1.402062,1.704227,0.78,0.038614,25.6,78.49,unknown
2142082,1,0.179527,0.954935,1.401536,1.705415,0.78,0.042315,25.7,79.74,unknown
2143321,1,0.357334,0.953104,1.40116,1.731863,0.78,0.104104,26.58,80.88,unknown
2144561,1,0.176076,0.953833,1.401716,1.704586,0.78,0.039962,26.93,81.0,unknown
2145801,1,0.351768,0.943741,1.400818,1.725307,0.78,0.104525,27.15,80.0,unknown
2147051,1,0.178883,0.95368,1.402212,1.705201,0.78,0.041057,27.46,78.93,unknown
2148291,1,0.178718,0.95432,1.401482,1.704942,0.78,0.038911,27.9,79.9,unknown
2149531,1,0.181318,0.953559,1.400803,1.704231,0.78,0.042151,28.42,77.62,unknown
2150781,1,0.179862,0.952822,1.401846,1.704523,0.78,0.040629,28.47,76.33,unknown
2152011,1,0.354021,0.941597,1.402705,1.72613,0.78,0.105648,28.83,75.14,unknown
2153252,1,0.354197,0.942263,1.402137,1.726067,0.78,0.10609,29.16,74.61,unknown
2154491,1,0.303664,0.950694,1.401821,1.720797,0.78,0.11487,29.5,75.17,unknown
2155741,1,0.178503,0.954178,1.402216,1.705442,0.78,0.041209,29.94,74.65,unknown
2156981,1,0.179637,0.95435,1.402155,1.705609,0.78,0.039695,30.12,73.11,unknown
2158221,1,0.179244,0.955055,1.403488,1.707057,0.78,0.039168,30.17,72.91,unknown
2159471,1,0.178723,0.953684,1.403445,1.706201,0.78,0.04024,30.81,72.2,unknown
2160711,1,0.282347,0.951297,1.400528,1.71644,0.78,0.080436,30.79,70.88,unknown
2161951,1,0.179787,0.953641,1.402546,1.705548,0.78,0.039083,31.0,69.69,unknown
2163191,1,0.352829,0.942764,1.399181,1.72366,0.78,0.105228,31.43,68.27,unknown
2164431,1,0.179607,0.953157,1.40309,1.705708,0.78,0.039722,31.51,67.87,unknown
2165671,1,0.354407,0.942749,1.402254,1.726473,0.78,0.106154,32.1,68.38,unknown
2166921,1,0.180764,0.953152,1.40289,1.705661,0.78,0.040026,32.38,68.95,unknown
2168161,1,0.180035,0.952984,1.40375,1.706198,0.78,0.039443,32.78,67.8,unknown
2169401,1,0.181762,0.954181,1.400537,1.704407,0.78,0.040113,33.1,67.33,unknown
2170653,1,0.178734,0.953093,1.402139,1.704797,0.78,0.040116,33.77,65.72,unknown
2171882,1,0.354467,0.942144,1.401734,1.725731,0.78,0.106095,34.06,66.46,unknown
2173121,1,0.354452,0.940963,1.401921,1.725237,0.78,0.105834,34.32,66.43,unknown
2174361,1,0.354845,0.941926,1.401745,1.7257,0.78,0.106163,34.63,65.92,unknown
2175611,1,0.178705,0.954583,1.403065,1.706389,0.78,0.039313,34.77,67.56,unknown
2176852,1,0.17986,0.953219,1.40424,1.706716,0.78,0.040702,34.91,66.07,unknown
2178091,1,0.179666,0.953542,1.404575,1.707149,0.78,0.039552,34.8,64.61,unknown
2179341,1,0.175043,0.953885,1.404905,1.707133,0.78,0.036955,34.58,64.14,unknown
2180581,1,0.179044,0.953082,1.405223,1.707359,0.78,0.040055,34.26,65.42,unknown
2181821,1,0.179779,0.953688,1.404384,1.707084,0.78,0.041842,34.15,65.41,unknown
2183061,1,0.280381,0.951148,1.402161,1.717369,0.78,0.080044,33.56,63.99,unknown
2184311,1,0.17833,0.953673,1.402872,1.70568,0.78,0.039549,33.21,62.88,unknown
2185551,1,0.179064,0.953915,1.40239,1.705498,0.78,0.038502,32.79,63.56,unknown
2186791,1,0.178306,0.951635,1.404474,1.705859,0.78,0.039017,32.7,62.08,unknown
2188041,1,0.180163,0.953122,1.403784,1.706317,0.78,0.041026,32.31,62.61,unknown
2189281,1,0.183625,0.954485,1.403506,1.707218,0.78,0.042851,31.9,62.37,unknown
2190531,1,0.179959,0.968253,1.361816,1.680608,0.78,0.046494,31.47,63.12,unknown
2191761,1,0.352183,0.955412,1.361247,1.699953,0.78,0.100216,30.82,61.54,unknown
2193011,1,0.169744,0.965812,1.369687,1.684533,0.78,0.039312,30.58,62.5,unknown
2194251,1,0.178568,0.967174,1.365095,1.682498,0.78,0.041084,30.31,63.22,unknown
2195491,1,0.179293,0.957324,1.394428,1.700896,6.25,0.038698,30.25,64.01,unknown
2196741,1,0.177677,0.956736,1.393433,1.69958,0.78,0.041829,30.08,61.72,unknown
2197981,1,0.280442,0.95411,1.400813,1.717921,0.78,0.078116,29.78,62.24,unknown
2199223,1,0.214288,0.955484,1.382989,1.694559,5.47,0.062948,29.3,60.84,unknown
2200461,1,0.358865,0.949091,1.365127,1.70092,0.78,0.104702,29.21,61.74,unknown
2201701,1,0.190944,0.962901,1.368109,1.683856,1.56,0.035417,28.91,60.64,unknown
2202951,1,0.1735,0.974449,1.343541,1.668759,0.78,0.042876,28.04,59.12,unknown
2204191,1,0.162899,0.983546,1.32756,1.660213,1.56,0.035104,27.96,57.84,unknown
2205431,1,0.16312,0.986052,1.323607,1.658566,0.78,0.048827,27.63,57.53,unknown
2206681,1,0.155893,0.992236,1.30622,1.647739,0.78,0.041575,27.38,57.27,unknown
2207922,1,0.163183,0.991149,1.306105,1.647699,0.78,0.039832,26.68,58.25,unknown
2209162,1,0.353595,0.993255,1.28802,1.664507,0.78,0.107708,26.68,58.24,unknown
2210411,1,0.15696,0.996452,1.287609,1.635692,0.78,0.042181,26.28,59.06,unknown
2211651,1,0.153923,0.9973,1.285249,1.634063,0.78,0.040842,25.89,58.96,unknown
2212891,1,0.155426,0.997275,1.285048,1.634032,0.78,0.042881,25.48,58.49,unknown
2214141,1,0.153723,0.997307,1.285879,1.634545,0.78,0.041051,25.32,58.37,unknown
2215381,1,0.150565,0.997719,1.280799,1.630508,1.56,0.047153,24.96,58.04,unknown
2216621,1,0.149586,1.003803,1.253763,1.613046,0.78,0.056871,24.77,56.86,unknown
2217863,1,0.345405,1.00016,1.274108,1.656193,0.78,0.09302,24.3,57.97,unknown
2219111,1,0.164967,0.988577,1.316854,1.654873,0.78,0.059569,24.09,58.86,unknown
2220352,1,0.171229,0.967252,1.369156,1.685078,0.78,0.040101,23.9,59.6,unknown
2221591,1,0.171941,0.966362,1.373855,1.68846,0.78,0.040244,23.56,58.32,unknown
2222841,1,0.173269,0.965245,1.37576,1.689507,0.78,0.040677,23.29,57.3,unknown
2224082,1,0.277974,0.962883,1.377013,1.70311,0.78,0.080014,22.56,54.74,unknown
2225320,1,0.153538,0.983089,1.323045,1.65544,4.69,0.033897,22.21,53.42,unknown
2226563,1,0.348656,0.989482,1.305178,1.674552,0.78,0.101497,22.22,54.32,unknown
2227811,1,0.155489,0.99279,1.302734,1.645273,0.78,0.035669,21.92,54.29,unknown
2229051,1,0.153415,0.990974,1.313121,1.652226,0.78,0.039783,21.48,52.85,unknown
2230291,1,0.153275,0.987987,1.326046,1.660725,0.78,0.040419,21.38,51.85,unknown
2231541,1,0.165534,0.983349,1.330009,1.662317,0.78,0.052072,21.23,51.53,unknown
2232781,1,0.27189,0.978618,1.333416,1.67619,0.78,0.076875,20.9,50.42,unknown
2234021,1,0.157089,0.98721,1.322414,1.657721,0.78,0.041977,20.3,51.79,unknown
2235261,1,0.352585,0.979155,1.292684,1.659545,0.78,0.107252,20.3,52.53,unknown
2236511,1,0.16869,0.992874,1.288614,1.635476,0.78,0.038792,20.18,51.23,unknown
2237751,1,0.162516,0.995549,1.287681,1.635741,0.78,0.03908,19.96,50.06,unknown
2238991,1,0.160549,0.99523,1.293461,1.639907,0.78,0.03918,20.08,48.51,unknown
2240241,1,0.161633,0.993638,1.291964,1.637866,0.78,0.042845,21.05,46.95,unknown
2241481,1,0.35114,0.990479,1.289158,1.663213,0.78,0.102005,21.48,45.53,unknown
2242721,1,0.168203,0.979146,1.340887,1.668831,0.78,0.04844,22.01,46.04,unknown
2243961,1,0.354131,0.962007,1.346828,1.692576,0.78,0.106594,22.0,46.94,unknown
2245203,1,0.172173,0.965775,1.37346,1.687827,0.78,0.038992,22.31,47.25,unknown
2246451,1,0.17338,0.965368,1.3753,1.689216,0.78,0.039571,22.66,47.85,unknown
2247691,1,0.175448,0.96449,1.376688,1.690059,0.78,0.041378,22.99,48.33,unknown
2248931,1,0.174865,0.964934,1.37751,1.69092,0.78,0.039432,23.2,47.0,unknown
2250171,1,0.353009,0.952982,1.376392,1.710919,0.78,0.105359,23.92,46.63,unknown
2251411,1,0.17702,0.963893,1.379028,1.691788,0.78,0.0398,24.3,46.59,unknown
2252661,1,0.177126,0.964451,1.379673,1.692643,0.78,0.039438,24.37,45.11,unknown
2253901,1,0.27982,0.962673,1.37781,1.703937,0.78,0.079094,24.79,45.72,unknown
2255141,1,0.177754,0.964147,1.378895,1.6919,0.78,0.039058,24.8,47.08,unknown
2256391,1,0.177617,0.964248,1.379809,1.692689,0.78,0.039415,24.78,45.75,unknown
2257631,1,0.176774,0.963623,1.379812,1.692248,0.78,0.040057,24.99,44.55,unknown
2258871,1,0.177919,0.96381,1.379772,1.692441,0.78,0.040538,25.25,44.01,unknown
2260111,1,0.371271,0.949887,1.378226,1.714536,1.56,0.11877,25.68,43.67,unknown
2261352,1,0.178341,0.963934,1.380869,1.693451,0.78,0.039517,26.22,42.71,unknown
2262602,1,0.177183,0.96411,1.380609,1.693216,0.78,0.039363,26.2,42.18,unknown
2263832,1,0.353268,0.951283,1.380402,1.713256,0.78,0.104496,26.42,41.0,unknown
2265082,1,0.178582,0.96267,1.382031,1.693704,0.78,0.041494,26.75,40.85,unknown
2266321,1,0.177056,0.963061,1.38209,1.693816,0.78,0.039906,27.55,41.0,unknown
2267561,1,0.178588,0.963607,1.381692,1.693962,0.78,0.039116,27.94,41.43,unknown
2268811,1,0.17891,0.962981,1.381927,1.693831,0.78,0.041179,28.06,41.0,unknown
2270051,1,0.179014,0.963472,1.381653,1.693898,0.78,0.03991,28.19,41.57,unknown
2271291,1,0.179365,0.962912,1.381797,1.693733,0.78,0.039891,28.65,42.18,unknown
2272541,1,0.179109,0.963554,1.382372,1.694541,0.78,0.039247,29.06,42.7,unknown
2273781,1,0.178871,0.963286,1.383105,1.694961,0.78,0.03896,29.33,42.89,unknown
2275021,1,0.178497,0.963582,1.383134,1.695114,0.78,0.040332,29.85,43.98,unknown
2276271,1,0.17882,0.963581,1.383987,1.695843,0.78,0.039948,30.42,44.26,unknown
2277511,1,0.177793,0.96315,1.383029,1.694709,0.78,0.039445,30.7,43.63,unknown
2278751,1,0.358874,0.961235,1.381896,1.721162,0.78,0.10491,30.99,43.9,unknown
2279991,1,0.179454,0.962918,1.382927,1.694669,0.78,0.040239,31.06,45.08,unknown
2281243,1,0.179994,0.962106,1.382983,1.69431,0.78,0.03992,31.33,46.42,unknown
2282482,1,0.353102,0.950498,1.380409,1.712792,0.78,0.105464,31.85,46.98,unknown
2283721,1,0.179255,0.962451,1.383244,1.694641,0.78,0.039539,31.99,48.01,unknown
2284961,1,0.179988,0.962838,1.382965,1.69471,0.78,0.040458,32.17,48.47,unknown
2286201,1,0.280274,0.960717,1.381704,1.706059,0.78,0.080101,32.67,47.65,unknown
2287451,1,0.180026,0.962536,1.383998,1.695385,0.78,0.040144,32.99,46.55,unknown
2288691,1,0.179367,0.962978,1.383132,1.694861,0.78,0.039798,33.21,48.06,unknown
2289931,1,0.358162,0.960937,1.383151,1.721855,0.78,0.105357,33.43,48.11,unknown
2291171,1,0.178933,0.962232,1.384441,1.695461,0.78,0.039564,33.72,49.46,unknown
2292421,1,0.179284,0.962529,1.38368,1.695045,0.78,0.039596,34.17,49.59,unknown
2293661,1,0.358141,0.960238,1.383158,1.721467,0.78,0.105316,34.47,48.8,unknown
2294901,1,0.179297,0.96193,1.382646,1.693861,0.78,0.039779,34.87,48.38,unknown
2296151,1,0.180357,0.962323,1.383732,1.695083,0.78,0.040395,34.92,48.61,unknown
2297391,1,0.358968,0.960698,1.383001,1.721769,0.78,0.105484,34.46,47.63,unknown
2298631,1,0.19359,0.959437,1.385724,1.696534,21.88,0.050058,33.85,48.99,unknown
2299870,1,0.180893,0.960455,1.382247,1.692869,0.78,0.03994,33.6,50.15,unknown
2301112,1,0.279354,0.960618,1.375286,1.700658,0.78,0.076658,33.24,51.62,unknown
2302352,1,0.354357,0.955021,1.362205,1.700952,0.78,0.104034,32.76,51.86,unknown
2303601,1,0.175534,0.970935,1.359159,1.679537,0.78,0.041603,32.28,51.79,unknown
2304841,1,0.175147,0.970929,1.353438,1.674866,0.78,0.039984,31.81,53.21,unknown
2306082,1,0.174621,0.972037,1.3447,1.668403,0.78,0.038272,31.82,53.28,unknown
2307321,1,0.35333,0.95976,1.349872,1.693558,0.78,0.107401,31.74,52.29,unknown
2308561,1,0.174179,0.973098,1.345476,1.6696,0.78,0.039876,31.39,52.91,unknown
2309811,1,0.176833,0.97093,1.353146,1.674809,0.78,0.040083,31.25,53.33,unknown
2311051,1,0.355293,0.970275,1.344891,1.695995,0.78,0.101875,31.01,52.42,unknown
2312291,1,0.177079,0.969756,1.353636,1.67455,0.78,0.041082,30.9,53.64,unknown
2313531,1,0.351481,0.961131,1.353449,1.696802,0.78,0.105049,30.86,52.72,unknown
2314771,1,0.171501,0.971036,1.353897,1.674921,0.78,0.039859,29.84,54.18,unknown
2316021,1,0.169519,0.974696,1.346625,1.670978,0.78,0.03928,29.41,54.65,unknown
2317261,1,0.170797,0.971129,1.356286,1.676836,0.78,0.041277,29.19,56.02,unknown
2318512,1,0.174803,0.967175,1.363786,1.681042,0.78,0.040076,28.72,55.44,unknown
2319741,1,0.35243,0.956056,1.35996,1.699336,0.78,0.105958,28.61,57.48,unknown
2320991,1,0.356177,0.96607,1.36207,1.707453,0.78,0.10397,28.34,57.79,unknown
2322221,1,0.351274,0.956194,1.36277,1.701425,0.78,0.105461,28.2,58.97,unknown
2323471,1,0.168952,0.969027,1.362524,1.680486,0.78,0.040778,27.92,58.17,unknown
2324711,1,0.170081,0.967839,1.36621,1.682906,0.78,0.038548,27.5,59.64,unknown
2325951,1,0.168749,0.968085,1.364486,1.681514,0.78,0.040766,26.95,58.74,unknown
2327201,1,0.168869,0.968568,1.362778,1.680421,0.78,0.039674,26.59,59.09,unknown
2328441,1,0.168724,0.968741,1.364925,1.682245,0.78,0.042666,26.22,60.47,unknown
2329691,1,0.164698,0.972487,1.354065,1.675216,0.78,0.038716,25.82,60.92,unknown
2330921,1,0.350134,0.957197,1.361849,1.701016,0.78,0.106122,25.42,61.06,unknown
2332171,1,0.160813,0.973172,1.356346,1.67708,1.56,0.036249,24.94,61.35,unknown
2333411,1,0.345277,0.966555,1.344228,1.69127,0.78,0.106942,24.91,60.71,unknown
2334651,1,0.160036,0.976988,1.34623,1.671063,0.78,0.035938,24.43,60.01,unknown
2335891,1,0.161484,0.975954,1.351458,1.674815,0.78,0.040239,23.87,60.59,unknown
2337141,1,0.158578,0.973888,1.353791,1.675218,0.78,0.037728,23.63,60.66,unknown
2338382,1,0.157009,0.97575,1.354115,1.676417,0.78,0.039327,23.26,61.05,unknown
2339622,1,0.347023,0.964939,1.350027,1.695319,0.78,0.103783,22.99,60.33,unknown
2340861,1,0.155826,0.974378,1.355959,1.676999,0.78,0.039948,22.38,62.81,unknown
2342111,1,0.16166,0.972054,1.363507,1.682314,0.78,0.042491,21.84,62.87,unknown
2343352,1,0.15656,0.973384,1.36173,1.681159,0.78,0.040437,21.53,63.34,unknown
2344591,1,0.271131,0.971444,1.359898,1.693087,0.78,0.07761,21.14,64.62,unknown
2345841,1,0.155092,0.976869,1.352189,1.675334,0.78,0.041104,20.77,65.98,unknown
2347082,1,0.35418,0.971608,1.361508,1.709729,0.78,0.110384,20.65,65.11,unknown
2348321,1,0.155545,0.9711,1.36325,1.680977,0.78,0.038958,20.49,64.25,unknown
2349561,1,0.270562,0.970007,1.363476,1.695048,0.78,0.078539,20.34,64.63,unknown
2350811,1,0.164736,0.968001,1.376778,1.69106,0.78,0.042312,20.02,65.05,unknown
2352041,1,0.348041,0.955524,1.373757,1.709201,0.78,0.103925,20.25,66.73,unknown
2353291,1,0.1616,0.966254,1.377562,1.690397,0.78,0.039441,20.55,65.94,unknown
2354531,1,0.346132,0.955389,1.375681,1.710286,0.78,0.102901,20.61,64.95,unknown
2355771,1,0.160179,0.966349,1.379431,1.69184,0.78,0.041783,20.92,66.23,unknown
2357011,1,0.351072,0.964304,1.375911,1.71647,0.78,0.10521,21.26,67.94,unknown
2358261,1,0.157983,0.966892,1.378725,1.691368,0.78,0.040454,21.78,69.2,unknown
2359491,1,0.347398,0.95536,1.377193,1.711743,0.78,0.10401,21.97,70.68,unknown
2360741,1,0.159677,0.966951,1.379094,1.691863,0.78,0.039703,22.35,70.03,unknown
2361981,1,0.34645,0.956497,1.374076,1.70968,0.78,0.1032,23.08,71.97,unknown
2363221,1,0.158987,0.966622,1.379024,1.69155,0.78,0.043563,23.11,72.22,unknown
2364461,1,0.348149,0.954637,1.377786,1.711969,0.78,0.105868,23.5,73.43,unknown
2365701,1,0.158622,0.966368,1.381288,1.693219,0.78,0.03918,23.97,73.72,unknown
2366941,1,0.347109,0.95478,1.377108,1.711292,0.78,0.105135,24.24,74.17,unknown
2368191,1,0.159188,0.966243,1.381363,1.693262,0.78,0.040131,24.29,74.44,unknown
2369431,1,0.159821,0.96593,1.380527,1.69246,0.78,0.038877,24.55,73.57,unknown
2370671,1,0.159199,0.965872,1.382499,1.693977,0.78,0.037687,25.0,74.13,unknown
2371921,1,0.156857,0.96575,1.38341,1.694432,0.78,0.040494,25.47,75.13,unknown
2373161,1,0.154942,0.967502,1.380429,1.692825,0.78,0.04107,25.6,76.85,unknown
2374401,1,0.155494,0.967359,1.3812,1.693421,0.78,0.040598,26.0,78.26,unknown
2375652,1,0.153604,0.967375,1.377994,1.690644,0.78,0.039902,26.23,77.55,unknown
2376893,1,0.153579,0.965935,1.385835,1.696218,0.78,0.039995,26.66,78.8,unknown
2378141,1,0.153573,0.966938,1.382317,1.693918,0.78,0.039706,26.93,81.0,unknown
2379381,1,0.154288,0.965053,1.388806,1.69821,0.78,0.038338,26.94,80.0,unknown
2380621,1,0.198391,0.964227,1.383661,1.69812,5.47,0.062972,27.33,79.97,unknown
2381861,1,0.172564,0.962624,1.387911,1.697856,0.78,0.043314,27.43,78.58,unknown
2383111,1,0.170534,0.963428,1.388678,1.698735,0.78,0.040217,28.02,77.42,unknown
2384352,1,0.170757,0.962919,1.388396,1.698238,0.78,0.040004,28.25,76.02,unknown
2385601,1,0.171585,0.963329,1.38837,1.698533,0.78,0.040087,28.4,75.75,unknown
2386841,1,0.171521,0.96422,1.388692,1.699296,0.78,0.039546,28.77,75.19,unknown
2388082,1,0.172147,0.962785,1.387362,1.697457,0.78,0.039602,29.13,75.89,unknown
2389331,1,0.173032,0.962449,1.389459,1.69907,0.78,0.040883,29.82,75.39,unknown
2390571,1,0.172449,0.962603,1.388145,1.698024,0.78,0.040178,30.32,74.03,unknown
2391811,1,0.17297,0.96233,1.38977,1.699251,0.78,0.0402,30.66,74.68,unknown
2393051,1,0.277741,0.96098,1.387778,1.710715,0.78,0.08007,31.19,74.35,unknown
